Data;EstacaoCodigo;NivelConsistencia;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;Ano;Mes;DadoSintetico
1989-10-01;349000;2;1;40.6;112.4;21.0;13.0;1;1;0;1;0.0;6.3;0.0;5.4;8.4;0.4;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;5.8;0.2;0.0;40.6;2.8;1.6;1.7;0.0;0.0;0.0;0.0;0.0;31.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1989;10;False
1989-11-01;349000;2;1;81.2;121.7;17.0;9.0;1;1;0;1;0.0;1.0;0.0;0.6;0.0;0.0;5.8;23.1;4.6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;81.2;2.8;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1989;11;False
1989-11-01;349000;1;1;81.2;121.7;17.0;9.0;1;1;0;1;0.0;1.0;0.0;0.6;0.0;0.0;5.8;23.1;4.6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;81.2;2.8;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1989;11;False
1989-12-01;349000;1;1;55.1;247.7;26.0;20.0;1;1;0;1;0.0;0.0;0.0;6.0;0.0;0.0;0.0;9.7;4.1;2.5;0.0;0.0;19.6;9.8;20.6;4.8;4.4;19.4;5.9;2.8;18.1;0.5;20.2;0.0;0.0;55.1;17.8;21.7;2.6;0.0;2.1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1989;12;False
1989-12-01;349000;2;1;55.1;247.7;26.0;20.0;1;1;0;1;0.0;0.0;0.0;6.0;0.0;0.0;0.0;9.7;4.1;2.5;0.0;0.0;19.6;9.8;20.6;4.8;4.4;19.4;5.9;2.8;18.1;0.5;20.2;0.0;0.0;55.1;17.8;21.7;2.6;0.0;2.1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1989;12;False
1990-01-01;349000;1;1;66.0;179.0;9.0;18.0;1;1;0;0;2.0;2.4;0.0;23.6;0.0;0.0;2.6;4.0;66.0;0.0;4.2;0.0;0.0;0.0;4.2;0.0;2.6;0.0;0.4;0.6;2.2;3.3;6.1;0.0;4.6;0.0;0.0;0.0;37.4;12.2;0.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;1;False
1990-01-01;349000;2;1;66.0;179.0;9.0;18.0;1;1;0;0;2.0;2.4;0.0;23.6;0.0;0.0;2.6;4.0;66.0;0.0;4.2;0.0;0.0;0.0;4.2;0.0;2.6;0.0;0.4;0.6;2.2;3.3;6.1;0.0;4.6;0.0;0.0;0.0;37.4;12.2;0.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;1;False
1990-02-01;349000;2;1;36.3;226.6;20.0;24.0;1;1;0;0;0.0;0.8;0.0;1.6;2.8;17.8;2.0;5.3;2.6;8.1;0.5;8.8;22.0;8.0;0.2;5.2;17.6;15.9;0.0;36.3;7.3;6.7;0.0;18.2;6.5;24.8;2.0;5.6;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;0.0;0.0;0.0;1990;2;False
1990-02-01;349000;1;1;36.3;226.6;20.0;24.0;1;1;0;0;0.0;0.8;0.0;1.6;2.8;17.8;2.0;5.3;2.6;8.1;0.5;8.8;22.0;8.0;0.2;5.2;17.6;15.9;0.0;36.3;7.3;6.7;0.0;18.2;6.5;24.8;2.0;5.6;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;0.0;0.0;0.0;1990;2;False
1990-03-01;349000;1;1;38.5;211.1;25.0;21.0;1;1;0;0;0.0;27.0;0.0;1.5;9.0;10.3;1.5;0.2;2.2;0.0;0.2;19.0;0.0;7.9;13.6;11.3;15.4;0.0;0.4;6.4;0.0;27.8;7.1;0.0;38.5;1.6;7.9;2.3;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;3;False
1990-03-01;349000;2;1;38.5;211.1;25.0;21.0;1;1;0;0;0.0;27.0;0.0;1.5;9.0;10.3;1.5;0.2;2.2;0.0;0.2;19.0;0.0;7.9;13.6;11.3;15.4;0.0;0.4;6.4;0.0;27.8;7.1;0.0;38.5;1.6;7.9;2.3;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;3;False
1990-04-01;349000;1;1;52.1;328.7;5.0;25.0;1;1;0;0;0.0;2.6;3.5;17.5;52.1;4.2;3.8;35.6;25.3;14.3;1.2;1.5;2.6;0.5;0.0;36.5;0.2;7.3;0.0;5.1;19.3;1.0;0.0;13.2;10.6;0.4;3.8;0.0;39.8;26.8;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1990;4;False
1990-04-01;349000;2;1;52.1;328.7;5.0;25.0;1;1;0;0;0.0;2.6;3.5;17.5;52.1;4.2;3.8;35.6;25.3;14.3;1.2;1.5;2.6;0.5;0.0;36.5;0.2;7.3;0.0;5.1;19.3;1.0;0.0;13.2;10.6;0.4;3.8;0.0;39.8;26.8;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1990;4;False
1990-05-01;349000;2;1;25.3;130.0;31.0;15.0;1;1;0;0;13.8;12.8;0.4;0.0;0.2;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;3.0;13.7;0.0;0.0;0.0;2.8;13.1;7.2;0.0;0.0;0.0;0.0;13.0;22.2;0.0;0.5;25.3;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;5;False
1990-05-01;349000;1;1;25.3;130.0;31.0;15.0;1;1;0;0;13.8;12.8;0.4;0.0;0.2;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;3.0;13.7;0.0;0.0;0.0;2.8;13.1;7.2;0.0;0.0;0.0;0.0;13.0;22.2;0.0;0.5;25.3;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;5;False
1990-06-01;349000;1;1;27.4;49.4;26.0;11.0;1;1;0;0;0.5;0.0;0.1;11.4;0.0;6.2;0.0;0.0;0.4;0.0;0.0;0.3;0.0;0.0;0.1;0.0;0.0;1.2;0.0;0.0;0.0;1.6;0.2;0.0;0.0;27.4;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1990;6;False
1990-06-01;349000;2;1;27.4;49.4;26.0;11.0;1;1;0;0;0.5;0.0;0.1;11.4;0.0;6.2;0.0;0.0;0.4;0.0;0.0;0.3;0.0;0.0;0.1;0.0;0.0;1.2;0.0;0.0;0.0;1.6;0.2;0.0;0.0;27.4;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1990;6;False
1990-07-01;349000;2;1;30.0;123.3;25.0;17.0;1;1;0;0;0.4;3.9;12.2;10.9;0.0;0.0;8.5;7.9;0.4;6.3;0.0;0.0;0.0;0.0;0.0;0.0;11.7;9.7;0.0;1.2;0.0;2.0;0.2;3.8;30.0;0.0;0.0;7.2;0.0;0.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;7;False
1990-07-01;349000;1;1;30.0;123.3;25.0;17.0;1;1;0;0;0.4;3.9;12.2;10.9;0.0;0.0;8.5;7.9;0.4;6.3;0.0;0.0;0.0;0.0;0.0;0.0;11.7;9.7;0.0;1.2;0.0;2.0;0.2;3.8;30.0;0.0;0.0;7.2;0.0;0.0;7.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;7;False
1990-08-01;349000;1;1;9.3;19.9;10.0;5.0;1;1;0;0;0.0;7.2;0.0;1.9;0.0;0.4;0.0;0.0;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;8;False
1990-08-01;349000;2;1;9.3;19.9;10.0;5.0;1;1;0;0;0.0;7.2;0.0;1.9;0.0;0.4;0.0;0.0;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;8;False
1990-09-01;349000;1;1;23.3;40.0;16.0;9.0;1;1;0;0;6.7;0.0;0.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.3;2.8;0.0;0.3;0.0;0.7;0.0;0.6;0.0;0.0;0.2;0.0;0.8;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1990;9;False
1990-09-01;349000;2;1;23.3;40.0;16.0;9.0;1;1;0;0;6.7;0.0;0.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.3;2.8;0.0;0.3;0.0;0.7;0.0;0.6;0.0;0.0;0.2;0.0;0.8;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1990;9;False
1990-10-01;349000;1;1;46.6;78.7;15.0;9.0;1;1;0;0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.6;4.7;0.1;0.0;0.0;0.2;0.0;4.2;0.0;0.0;0.0;0.0;0.0;17.7;0.0;0.2;4.8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;10;False
1990-10-01;349000;2;1;46.6;78.7;15.0;9.0;1;1;0;0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.6;4.7;0.1;0.0;0.0;0.2;0.0;4.2;0.0;0.0;0.0;0.0;0.0;17.7;0.0;0.2;4.8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;10;False
1990-12-01;349000;2;1;84.2;320.8;20.0;14.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;22.7;7.5;13.4;23.4;0.0;19.7;21.9;0.0;0.0;0.5;0.0;0.0;0.0;18.8;84.2;0.0;0.0;32.5;17.5;1.0;0.0;0.0;24.6;33.1;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;12;False
1990-12-01;349000;1;1;84.2;320.8;20.0;14.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;22.7;7.5;13.4;23.4;0.0;19.7;21.9;0.0;0.0;0.5;0.0;0.0;0.0;18.8;84.2;0.0;0.0;32.5;17.5;1.0;0.0;0.0;24.6;33.1;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1990;12;False
1991-01-01;349000;2;1;66.1;354.3;7.0;27.0;1;1;0;0;9.7;3.1;0.5;0.0;11.3;47.0;66.1;28.1;8.4;0.0;18.5;0.0;11.1;0.0;37.0;0.6;7.0;22.9;9.2;2.3;0.3;7.0;0.6;6.3;8.2;23.6;0.2;1.4;19.1;4.3;0.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;1;False
1991-01-01;349000;1;1;66.1;354.3;7.0;27.0;1;1;0;0;9.7;3.1;0.5;0.0;11.3;47.0;66.1;28.1;8.4;0.0;18.5;0.0;11.1;0.0;37.0;0.6;7.0;22.9;9.2;2.3;0.3;7.0;0.6;6.3;8.2;23.6;0.2;1.4;19.1;4.3;0.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;1;False
1991-02-01;349000;2;1;93.7;336.2;2.0;20.0;1;1;0;0;0.8;93.7;25.6;0.0;1.5;34.8;0.1;6.9;11.4;47.9;0.0;0.0;0.0;0.0;2.0;0.0;0.6;4.2;4.5;16.4;0.3;0.0;0.0;14.5;28.0;4.1;26.4;12.5;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;0.0;0.0;0.0;1991;2;False
1991-02-01;349000;1;1;93.7;336.2;2.0;20.0;1;1;0;0;0.8;93.7;25.6;0.0;1.5;34.8;0.1;6.9;11.4;47.9;0.0;0.0;0.0;0.0;2.0;0.0;0.6;4.2;4.5;16.4;0.3;0.0;0.0;14.5;28.0;4.1;26.4;12.5;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;0.0;0.0;0.0;1991;2;False
1991-03-01;349000;1;1;44.4;368.0;13.0;27.0;1;1;0;0;0.0;17.6;23.1;0.9;0.0;12.6;3.4;42.7;0.6;10.0;13.4;28.1;44.4;8.1;39.7;0.9;3.2;4.9;18.9;6.9;0.1;1.8;5.8;0.0;0.3;7.1;9.4;43.7;18.8;0.0;1.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;3;False
1991-03-01;349000;2;1;44.4;368.0;13.0;27.0;1;1;0;0;0.0;17.6;23.1;0.9;0.0;12.6;3.4;42.7;0.6;10.0;13.4;28.1;44.4;8.1;39.7;0.9;3.2;4.9;18.9;6.9;0.1;1.8;5.8;0.0;0.3;7.1;9.4;43.7;18.8;0.0;1.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;3;False
1991-04-01;349000;1;1;38.2;234.4;2.0;25.0;1;1;0;0;0.5;38.2;7.5;2.3;9.2;11.5;0.0;0.8;15.5;2.0;1.7;0.0;8.1;0.2;4.9;1.1;10.3;12.0;0.8;3.0;35.1;11.4;4.3;0.0;2.1;21.4;13.5;0.0;17.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1991;4;False
1991-04-01;349000;2;1;38.2;234.4;2.0;25.0;1;1;0;0;0.5;38.2;7.5;2.3;9.2;11.5;0.0;0.8;15.5;2.0;1.7;0.0;8.1;0.2;4.9;1.1;10.3;12.0;0.8;3.0;35.1;11.4;4.3;0.0;2.1;21.4;13.5;0.0;17.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1991;4;False
1991-05-01;349000;2;1;71.5;245.8;20.0;19.0;1;1;0;0;0.0;3.9;2.6;1.1;3.0;56.2;0.0;0.0;5.7;0.0;0.0;0.0;0.3;18.1;1.7;54.1;2.1;5.5;8.2;71.5;0.0;4.5;0.0;1.5;0.0;1.9;3.3;0.6;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;5;False
1991-05-01;349000;1;1;71.5;245.8;20.0;19.0;1;1;0;0;0.0;3.9;2.6;1.1;3.0;56.2;0.0;0.0;5.7;0.0;0.0;0.0;0.3;18.1;1.7;54.1;2.1;5.5;8.2;71.5;0.0;4.5;0.0;1.5;0.0;1.9;3.3;0.6;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;5;False
1991-06-01;349000;1;1;19.6;69.1;8.0;9.0;1;1;0;0;0.0;0.0;15.5;0.0;0.0;0.0;0.0;19.6;2.3;0.0;0.0;6.4;0.0;0.0;15.5;0.0;0.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;2.4;1.5;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1991;6;False
1991-06-01;349000;2;1;19.6;69.1;8.0;9.0;1;1;0;0;0.0;0.0;15.5;0.0;0.0;0.0;0.0;19.6;2.3;0.0;0.0;6.4;0.0;0.0;15.5;0.0;0.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;2.4;1.5;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1991;6;False
1991-07-01;349000;1;1;5.6;19.4;3.0;8.0;1;1;0;0;1.3;0.0;5.6;1.2;0.6;0.0;2.6;0.0;0.0;3.4;0.0;0.0;1.4;0.0;0.0;3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;7;False
1991-07-01;349000;2;1;5.6;19.4;3.0;8.0;1;1;0;0;1.3;0.0;5.6;1.2;0.6;0.0;2.6;0.0;0.0;3.4;0.0;0.0;1.4;0.0;0.0;3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;7;False
1991-08-01;349000;1;1;12.8;18.6;23.0;3.0;1;1;0;0;0.0;0.0;0.0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;8;False
1991-08-01;349000;2;1;12.8;18.6;23.0;3.0;1;1;0;0;0.0;0.0;0.0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;8;False
1991-09-01;349000;1;1;17.3;38.2;23.0;5.0;1;1;0;0;0.0;0.0;0.0;6.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.5;0.0;0.0;0.0;7.2;17.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1991;9;False
1991-09-01;349000;2;1;17.3;38.2;23.0;5.0;1;1;0;0;0.0;0.0;0.0;6.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.5;0.0;0.0;0.0;7.2;17.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;0.0;1991;9;False
1991-10-01;349000;1;1;23.8;66.9;18.0;9.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.6;0.0;1.3;10.2;0.0;0.0;0.0;0.0;23.8;0.0;0.0;0.0;0.3;0.0;5.0;0.0;0.1;0.0;7.5;0.0;0.0;0.1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;10;False
1991-10-01;349000;2;1;23.8;66.9;18.0;9.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.6;0.0;1.3;10.2;0.0;0.0;0.0;0.0;23.8;0.0;0.0;0.0;0.3;0.0;5.0;0.0;0.1;0.0;7.5;0.0;0.0;0.1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;10;False
1991-12-01;349000;2;1;61.4;120.0;30.0;10.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;45.4;0.0;1.2;0.1;4.9;0.2;0.0;0.4;0.0;0.0;1.6;61.4;4.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;12;False
1991-12-01;349000;1;1;61.4;120.0;30.0;10.0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;45.4;0.0;1.2;0.1;4.9;0.2;0.0;0.4;0.0;0.0;1.6;61.4;4.6;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1991;12;False
1992-01-01;349000;1;1;78.4;239.9;24.0;18.0;1;1;0;0;0.0;2.2;0.0;20.6;0.0;0.0;0.0;0.0;49.8;0.0;0.0;2.7;0.0;0.4;0.0;0.9;0.4;0.0;30.0;0.2;10.6;1.6;15.2;78.4;12.3;0.0;11.3;1.0;2.1;0.0;0.2;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1992;1;False
1992-01-01;349000;2;1;78.4;239.9;24.0;18.0;1;1;0;0;0.0;2.2;0.0;20.6;0.0;0.0;0.0;0.0;49.8;0.0;0.0;2.7;0.0;0.4;0.0;0.9;0.4;0.0;30.0;0.2;10.6;1.6;15.2;78.4;12.3;0.0;11.3;1.0;2.1;0.0;0.2;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;1.0;1;1;1;1;1;1;1.0;1.0;1;1;1;1;1;1.0;1;1;1;1;1.0;1.0;1.0;1992;1;False
